election_id,assembly_daesu,period,issue_name,target_type,target_name,target_model_eligible,stance_label,sentence_count,weighted_mentions,signed_weight,absolute_directional_weight,directional_balance,first_observed_date,last_observed_date,available_date,source,candidate_id,candidate_name,candidate_party_name,candidate_ballot_number,candidate_registry_available_date,candidate_link_eligible,candidate_linkage_basis,source_target_type,source_target_name,source_observed_available_date
pres_2025,21,2022-10-31,external_shock,party,국민의힘,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-01,2022-11-01,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-01
pres_2025,21,2022-10-31,foreign_policy,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-10-31,2022-10-31,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-10-31
pres_2025,21,2022-10-31,jobs_labor,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-02,2022-11-02,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-02
pres_2025,21,2022-10-31,regime_change,party,국민의힘,False,neutral,1,0.1155,0.0,0.0,0.0,2022-11-01,2022-11-01,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-01
pres_2025,21,2022-10-31,regional_dev,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-01,2022-11-01,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-01
pres_2025,21,2022-10-31,security_nk,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-10-31,2022-10-31,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-10-31
pres_2025,21,2022-11-07,corruption_integrity,party,국민의힘,False,neutral,4,4.6,0.0,0.0,0.0,2022-11-09,2022-11-10,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-10
pres_2025,21,2022-11-07,corruption_integrity,party,더불어민주당,False,neutral,6,3.95,0.0,0.0,0.0,2022-11-07,2022-11-09,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-09
pres_2025,21,2022-11-07,corruption_integrity,person,이재명,False,attack,1,1.15,-0.7474999999999999,0.7474999999999999,-1.0,2022-11-08,2022-11-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-11-08
pres_2025,21,2022-11-07,corruption_integrity,person,이재명,False,neutral,4,2.8899999999999997,0.0,0.0,0.0,2022-11-07,2022-11-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-11-08
pres_2025,21,2022-11-07,education,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-11,2022-11-11,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-11
pres_2025,21,2022-11-07,education,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-10,2022-11-10,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-10
pres_2025,21,2022-11-07,external_shock,party,국민의힘,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-08,2022-11-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-08
pres_2025,21,2022-11-07,family_legal_risk,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-09,2022-11-09,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-09
pres_2025,21,2022-11-07,family_legal_risk,party,더불어민주당,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-07,2022-11-07,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-07
pres_2025,21,2022-11-07,foreign_policy,party,국민의힘,False,neutral,1,1.125,0.0,0.0,0.0,2022-11-10,2022-11-10,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-10
pres_2025,21,2022-11-07,housing,party,더불어민주당,False,neutral,1,1.35125,0.0,0.0,0.0,2022-11-10,2022-11-10,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-10
pres_2025,21,2022-11-07,housing,person,이재명,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-10,2022-11-10,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-11-10
pres_2025,21,2022-11-07,inflation_livelihood,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-10,2022-11-10,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-10
pres_2025,21,2022-11-07,jobs_labor,party,민주노동당,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-11,2022-11-11,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kwon_youngguk,권영국,민주노동당,5,2025-05-20,True,registered_candidate_party,party,민주노동당,2022-11-11
pres_2025,21,2022-11-07,regime_change,party,국민의힘,False,neutral,4,2.3,0.0,0.0,0.0,2022-11-09,2022-11-10,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-10
pres_2025,21,2022-11-07,regime_change,party,더불어민주당,False,neutral,2,1.183062,0.0,0.0,0.0,2022-11-09,2022-11-10,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-10
pres_2025,21,2022-11-07,regime_change,person,이재명,False,attack,1,0.575,-0.37374999999999997,0.37374999999999997,-1.0,2022-11-08,2022-11-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-11-08
pres_2025,21,2022-11-07,regime_change,person,이재명,False,neutral,1,0.792,0.0,0.0,0.0,2022-11-08,2022-11-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-11-08
pres_2025,21,2022-11-07,regional_dev,party,국민의힘,False,neutral,4,1.4,0.0,0.0,0.0,2022-11-08,2022-11-11,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-11
pres_2025,21,2022-11-07,security_nk,party,더불어민주당,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-09,2022-11-09,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-09
pres_2025,21,2022-11-07,welfare_pension,party,더불어민주당,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-07,2022-11-07,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-07
pres_2025,21,2022-11-07,withdrawal_event,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-08,2022-11-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-08
pres_2025,21,2022-11-07,withdrawal_event,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-08,2022-11-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-08
pres_2025,21,2022-11-07,withdrawal_event,person,이재명,False,attack,2,0.7,-0.45499999999999996,0.45499999999999996,-1.0,2022-11-08,2022-11-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-11-08
pres_2025,21,2022-11-07,withdrawal_event,person,이재명,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-08,2022-11-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-11-08
pres_2025,21,2022-11-14,corruption_integrity,party,국민의힘,False,neutral,2,1.5,0.0,0.0,0.0,2022-11-14,2022-11-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-15
pres_2025,21,2022-11-14,corruption_integrity,party,더불어민주당,False,neutral,6,4.899999999999999,0.0,0.0,0.0,2022-11-14,2022-11-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-14
pres_2025,21,2022-11-14,corruption_integrity,person,이재명,False,neutral,5,4.17,0.0,0.0,0.0,2022-11-14,2022-11-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-11-15
pres_2025,21,2022-11-14,education,party,국민의힘,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-16,2022-11-16,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-16
pres_2025,21,2022-11-14,education,party,더불어민주당,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-16,2022-11-16,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-16
pres_2025,21,2022-11-14,endorsement_event,party,더불어민주당,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-15,2022-11-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-15
pres_2025,21,2022-11-14,external_shock,party,국민의힘,False,neutral,1,1.1,0.0,0.0,0.0,2022-11-16,2022-11-16,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-16
pres_2025,21,2022-11-14,external_shock,party,더불어민주당,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-14,2022-11-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-14
pres_2025,21,2022-11-14,family_legal_risk,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-15,2022-11-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-15
pres_2025,21,2022-11-14,family_legal_risk,person,이준석,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-14,2022-11-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_junseok,이준석,개혁신당,4,2025-05-20,True,registered_candidate_person,person,이준석,2022-11-14
pres_2025,21,2022-11-14,housing,party,국민의힘,False,neutral,2,0.7,0.0,0.0,0.0,2022-11-15,2022-11-16,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-16
pres_2025,21,2022-11-14,regime_change,party,국민의힘,False,neutral,2,0.905,0.0,0.0,0.0,2022-11-15,2022-11-16,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-16
pres_2025,21,2022-11-14,regime_change,party,더불어민주당,False,neutral,4,1.8404999999999998,0.0,0.0,0.0,2022-11-14,2022-11-14,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-14
pres_2025,21,2022-11-14,regime_change,person,이재명,False,neutral,1,0.231,0.0,0.0,0.0,2022-11-15,2022-11-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-11-15
pres_2025,21,2022-11-14,regional_dev,person,이재명,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-15,2022-11-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-11-15
pres_2025,21,2022-11-14,unification_event,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-15,2022-11-15,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-11-15
pres_2025,21,2022-11-21,corruption_integrity,party,국민의힘,False,neutral,2,1.9,0.0,0.0,0.0,2022-11-24,2022-11-24,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-24
pres_2025,21,2022-11-21,economy_growth,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-11-24,2022-11-24,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-24
pres_2025,21,2022-11-21,education,party,국민의힘,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-21,2022-11-21,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-21
pres_2025,21,2022-11-21,housing,party,국민의힘,False,neutral,1,1.0,0.0,0.0,0.0,2022-11-24,2022-11-24,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-24
pres_2025,21,2022-11-21,inflation_livelihood,party,국민의힘,False,neutral,1,0.385,0.0,0.0,0.0,2022-11-24,2022-11-24,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-24
pres_2025,21,2022-11-21,regime_change,party,국민의힘,False,neutral,2,0.70975,0.0,0.0,0.0,2022-11-24,2022-11-24,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-11-24
pres_2025,21,2022-11-28,endorsement_event,party,국민의힘,False,neutral,1,1.125,0.0,0.0,0.0,2022-12-02,2022-12-02,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-02
pres_2025,21,2022-11-28,housing,party,국민의힘,False,neutral,1,0.4025,0.0,0.0,0.0,2022-12-01,2022-12-01,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-01
pres_2025,21,2022-11-28,jobs_labor,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-01,2022-12-01,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-01
pres_2025,21,2022-11-28,regime_change,party,국민의힘,False,neutral,1,0.181125,0.0,0.0,0.0,2022-12-01,2022-12-01,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-01
pres_2025,21,2022-12-05,corruption_integrity,party,국민의힘,False,neutral,4,4.6,0.0,0.0,0.0,2022-12-08,2022-12-11,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-11
pres_2025,21,2022-12-05,corruption_integrity,party,더불어민주당,False,neutral,4,3.4699999999999998,0.0,0.0,0.0,2022-12-08,2022-12-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-12-08
pres_2025,21,2022-12-05,corruption_integrity,person,이재명,False,neutral,2,1.5,0.0,0.0,0.0,2022-12-08,2022-12-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-12-08
pres_2025,21,2022-12-05,endorsement_event,party,국민의힘,False,neutral,2,0.7,0.0,0.0,0.0,2022-12-05,2022-12-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-08
pres_2025,21,2022-12-05,foreign_policy,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-06,2022-12-06,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-06
pres_2025,21,2022-12-05,inflation_livelihood,person,이재명,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-08,2022-12-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-12-08
pres_2025,21,2022-12-05,jobs_labor,party,민주노동당,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-08,2022-12-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kwon_youngguk,권영국,민주노동당,5,2025-05-20,True,registered_candidate_party,party,민주노동당,2022-12-08
pres_2025,21,2022-12-05,regime_change,party,국민의힘,False,neutral,4,2.3,0.0,0.0,0.0,2022-12-08,2022-12-11,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-11
pres_2025,21,2022-12-05,regime_change,party,더불어민주당,False,neutral,3,1.381,0.0,0.0,0.0,2022-12-08,2022-12-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-12-08
pres_2025,21,2022-12-05,regime_change,person,이재명,False,neutral,1,0.575,0.0,0.0,0.0,2022-12-08,2022-12-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-12-08
pres_2025,21,2022-12-05,withdrawal_event,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-08,2022-12-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-08
pres_2025,21,2022-12-05,withdrawal_event,person,이재명,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-08,2022-12-08,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-12-08
pres_2025,21,2022-12-19,corruption_integrity,party,국민의힘,False,neutral,2,2.3,0.0,0.0,0.0,2022-12-19,2022-12-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-19
pres_2025,21,2022-12-19,education,party,국민의힘,False,neutral,2,0.7,0.0,0.0,0.0,2022-12-24,2022-12-24,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-24
pres_2025,21,2022-12-19,education,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-24,2022-12-24,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-12-24
pres_2025,21,2022-12-19,housing,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-23,2022-12-23,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-12-23
pres_2025,21,2022-12-19,regime_change,party,국민의힘,False,neutral,2,1.15,0.0,0.0,0.0,2022-12-19,2022-12-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-19
pres_2025,21,2022-12-19,welfare_pension,party,국민의힘,False,neutral,1,1.0,0.0,0.0,0.0,2022-12-19,2022-12-19,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-19
pres_2025,21,2022-12-26,candidate_competence,person,이재명,False,neutral,1,1.1,0.0,0.0,0.0,2022-12-28,2022-12-28,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-12-28
pres_2025,21,2022-12-26,corruption_integrity,party,국민의힘,False,neutral,1,1.15,0.0,0.0,0.0,2022-12-29,2022-12-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-29
pres_2025,21,2022-12-26,corruption_integrity,party,더불어민주당,False,neutral,1,0.75,0.0,0.0,0.0,2022-12-29,2022-12-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-12-29
pres_2025,21,2022-12-26,corruption_integrity,person,이재명,False,neutral,3,1.8855000000000002,0.0,0.0,0.0,2022-12-28,2022-12-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-12-29
pres_2025,21,2022-12-26,economy_growth,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-28,2022-12-28,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-28
pres_2025,21,2022-12-26,endorsement_event,party,국민의힘,False,neutral,2,0.7,0.0,0.0,0.0,2022-12-27,2022-12-27,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-27
pres_2025,21,2022-12-26,family_legal_risk,party,국민의힘,False,neutral,3,1.0499999999999998,0.0,0.0,0.0,2022-12-27,2022-12-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-29
pres_2025,21,2022-12-26,family_legal_risk,person,이재명,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-27,2022-12-27,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-12-27
pres_2025,21,2022-12-26,gender_generation,party,더불어민주당,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-28,2022-12-28,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2022-12-28
pres_2025,21,2022-12-26,inflation_livelihood,person,이재명,False,neutral,2,0.735,0.0,0.0,0.0,2022-12-28,2022-12-28,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-12-28
pres_2025,21,2022-12-26,jobs_labor,party,국민의힘,False,neutral,2,0.7,0.0,0.0,0.0,2022-12-27,2022-12-28,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-28
pres_2025,21,2022-12-26,regime_change,party,국민의힘,False,neutral,1,0.575,0.0,0.0,0.0,2022-12-29,2022-12-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-29
pres_2025,21,2022-12-26,regime_change,person,이재명,False,neutral,2,0.4669,0.0,0.0,0.0,2022-12-28,2022-12-29,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_person,person,이재명,2022-12-29
pres_2025,21,2022-12-26,unification_event,party,국민의힘,False,neutral,1,0.35,0.0,0.0,0.0,2022-12-27,2022-12-27,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2022-12-27
pres_2025,21,2023-01-02,corruption_integrity,party,국민의힘,False,neutral,2,2.3,0.0,0.0,0.0,2023-01-04,2023-01-04,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_kim_moonsu,김문수,국민의힘,2,2025-05-20,True,registered_candidate_party,party,국민의힘,2023-01-04
pres_2025,21,2023-01-02,corruption_integrity,party,더불어민주당,False,neutral,1,0.75,0.0,0.0,0.0,2023-01-04,2023-01-04,2025-05-20,assembly_stance_full_corpus_v1,pres_2025_lee_jaemyung,이재명,더불어민주당,1,2025-05-20,True,registered_candidate_party,party,더불어민주당,2023-01-04
