selection_label,tuning_elections,step,ridge_alpha,residual_enabled,residual_scale,residual_shrinkage,neutral_context_scale,overlay_gain,conversion_scale,district_terrain_scale,within_bloc_transfer_scale,within_bloc_reservoir_gain,within_bloc_stronghold_gain,regionalism_scale,regional_anchor_strength,third_competitiveness_gate_enabled,third_character_multiplier_enabled,manual_issue_seed_enabled,automatic_issue_seed_enabled,rolling_row_mae_pp,current_before_step_mae_pp,required_improvement_pp,selection_eligible,effective_activation_elections
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.35,1.0,0.1,0.15,1.0,False,False,False,True,4.215482679945424,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.35,1.0,0.15,0.15,1.0,False,False,False,True,4.211419527891342,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.35,1.0,0.2,0.15,1.0,False,False,False,True,4.20735639506362,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.35,1.0,0.25,0.15,1.0,False,False,False,True,4.2039806259120125,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.35,1.0,0.35,0.15,1.0,False,False,False,True,4.197412126342356,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.35,1.0,0.5,0.15,1.0,False,False,False,True,4.1901091148819605,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.15,1.0,False,False,False,True,4.088827538460257,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1,0.15,1.0,False,False,False,True,4.082428568028562,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.5,1.0,0.15,0.15,1.0,False,False,False,True,4.0884920602837775,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.5,1.0,0.2,0.15,1.0,False,False,False,True,4.094555591804442,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.15,1.0,False,False,False,True,4.1006191626059465,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.5,1.0,0.35,0.15,1.0,False,False,False,True,4.114429748356553,4.685780889721663,0.075,True,
outer_pres_2017,pres_2002|pres_2007|pres_2012,within_bloc_transfer,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.15,1.0,False,False,False,True,4.136912378892291,4.685780889721663,0.075,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,ridge_alpha,0.05,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.444349551671088,5.146719688015483,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,ridge_alpha,0.1,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.360323982174222,5.146719688015483,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,ridge_alpha,0.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.235932251526544,5.146719688015483,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,ridge_alpha,0.3,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.146719688015483,5.146719688015483,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,ridge_alpha,0.5,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.0321669774869875,5.146719688015483,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,ridge_alpha,0.8,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.928936799657926,5.146719688015483,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,ridge_alpha,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.861342530858259,5.146719688015483,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,residual,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.861342530858259,4.861342530858259,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,residual,1.2,True,0.5,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.868686666511463,4.861342530858259,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,residual,1.2,True,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.816788798551281,4.861342530858259,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,residual,1.2,True,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.831452490232285,4.861342530858259,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,residual,1.2,True,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.866324356248358,4.861342530858259,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,neutral_context,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.861342530858259,4.861342530858259,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,neutral_context,1.2,False,0.0,8.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.768952276648299,4.861342530858259,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,neutral_context,1.2,False,0.0,8.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.728274190353082,4.861342530858259,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,neutral_context,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.721625021570279,4.861342530858259,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,neutral_context,1.2,False,0.0,8.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.7414967262612855,4.861342530858259,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,overlay,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.721625021570279,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,overlay,1.2,False,0.0,8.0,0.6,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.7238776959285405,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,overlay,1.2,False,0.0,8.0,0.6,0.12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.723762966808211,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,overlay,1.2,False,0.0,8.0,0.6,0.16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.723673307734994,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,overlay,1.2,False,0.0,8.0,0.6,0.24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.723558033353944,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,overlay,1.2,False,0.0,8.0,0.6,0.32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.723452210817314,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,conversion,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.721625021570279,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,conversion,1.2,False,0.0,8.0,0.6,0.0,0.01,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.776583041890255,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,conversion,1.2,False,0.0,8.0,0.6,0.0,0.02,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.832891650254247,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,conversion,1.2,False,0.0,8.0,0.6,0.0,0.035,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.918452598409798,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,conversion,1.2,False,0.0,8.0,0.6,0.0,0.05,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.0104333442340145,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,district_terrain,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.721625021570279,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,district_terrain,1.2,False,0.0,8.0,0.6,0.0,0.0,0.05,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.705474391110681,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,district_terrain,1.2,False,0.0,8.0,0.6,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.689326524396243,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.721625021570279,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.05,1.0,False,False,False,True,4.674878071767143,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.05,2.0,False,False,False,True,4.674878071767143,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.05,3.5,False,False,False,True,4.674878071767143,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,False,False,False,True,4.642911881506087,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.0,False,False,False,True,4.642911881506087,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.1,3.5,False,False,False,True,4.642911881506087,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,False,False,False,True,4.622443953588205,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,2.0,False,False,False,True,4.622443953588205,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,3.5,False,False,False,True,4.622443953588205,4.721625021570279,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,third,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,False,False,False,True,4.622443953588205,4.622443953588205,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,third,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,True,False,False,True,4.425151262212161,4.622443953588205,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,third,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,False,True,False,True,4.563136993320429,4.622443953588205,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,third,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,True,True,False,True,4.395979230501647,4.622443953588205,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,True,True,False,True,4.395979230501647,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.0,0.15,1.0,True,True,False,True,4.210407033172562,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.1,0.15,1.0,True,True,False,True,4.206173734871638,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.15,0.15,1.0,True,True,False,True,4.204057092221494,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.2,0.15,1.0,True,True,False,True,4.2019404539058005,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.25,0.15,1.0,True,True,False,True,4.199823819925236,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.35,0.15,1.0,True,True,False,True,4.195590564972215,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.2,1.0,0.5,0.15,1.0,True,True,False,True,4.189240715073142,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.0,0.15,1.0,True,True,False,True,4.12192841933269,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.1,0.15,1.0,True,True,False,True,4.115596371301348,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.15,0.15,1.0,True,True,False,True,4.112430367203974,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.2,0.15,1.0,True,True,False,True,4.109264376390319,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.25,0.15,1.0,True,True,False,True,4.106098398864031,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.35,0.15,1.0,True,True,False,True,4.099837471102134,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.35,1.0,0.5,0.15,1.0,True,True,False,True,4.091954010533265,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.0,0.15,1.0,True,True,False,True,4.042094525714569,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.1,0.15,1.0,True,True,False,True,4.03400831317204,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.15,0.15,1.0,True,True,False,True,4.032967811142546,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.2,0.15,1.0,True,True,False,True,4.03254483991601,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.25,0.15,1.0,True,True,False,True,4.032121895829076,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.35,0.15,1.0,True,True,False,True,4.036037100721395,4.395979230501647,0.05,True,
outer_pres_2022,pres_2002|pres_2007|pres_2012|pres_2017,within_bloc_transfer,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.5,1.0,0.5,0.15,1.0,True,True,False,True,4.044761957242772,4.395979230501647,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,ridge_alpha,0.05,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.944423655779343,5.685867842310191,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,ridge_alpha,0.1,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.872160116985286,5.685867842310191,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,ridge_alpha,0.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.764203507697154,5.685867842310191,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,ridge_alpha,0.3,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.685867842310191,5.685867842310191,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,ridge_alpha,0.5,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.5832221936346675,5.685867842310191,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,ridge_alpha,0.8,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.488355408399935,5.685867842310191,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,ridge_alpha,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.423446920816583,5.685867842310191,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,residual,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.423446920816583,5.423446920816583,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,residual,1.2,True,0.5,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.429536279524013,5.423446920816583,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,residual,1.2,True,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.38650538397914,5.423446920816583,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,residual,1.2,True,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.398663721302584,5.423446920816583,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,residual,1.2,True,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.42757758005963,5.423446920816583,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,neutral_context,1.2,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,5.423446920816583,5.423446920816583,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,neutral_context,1.2,False,0.0,8.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.921924910488687,5.423446920816583,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,neutral_context,1.2,False,0.0,8.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.503631398465016,5.423446920816583,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,neutral_context,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.3164119927245235,5.423446920816583,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,neutral_context,1.2,False,0.0,8.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.433312009204152,5.423446920816583,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,overlay,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.3164119927245235,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,overlay,1.2,False,0.0,8.0,0.6,0.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.32064246636224,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,overlay,1.2,False,0.0,8.0,0.6,0.12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.320273741324096,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,overlay,1.2,False,0.0,8.0,0.6,0.16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.319930793996526,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,overlay,1.2,False,0.0,8.0,0.6,0.24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.319312779650474,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,overlay,1.2,False,0.0,8.0,0.6,0.32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.318721988675741,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,conversion,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.3164119927245235,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,conversion,1.2,False,0.0,8.0,0.6,0.0,0.01,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.360927962161623,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,conversion,1.2,False,0.0,8.0,0.6,0.0,0.02,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.406681856449322,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,conversion,1.2,False,0.0,8.0,0.6,0.0,0.035,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.477085608404162,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,conversion,1.2,False,0.0,8.0,0.6,0.0,0.05,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.552812292182398,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,district_terrain,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.3164119927245235,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,district_terrain,1.2,False,0.0,8.0,0.6,0.0,0.0,0.05,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.303560080580966,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,district_terrain,1.2,False,0.0,8.0,0.6,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.290710459984902,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,4.3164119927245235,4.3164119927245235,0.05,True,
final_deployment,pres_2002|pres_2007|pres_2012|pres_2017|pres_2022,regionalism,1.2,False,0.0,8.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.05,1.0,False,False,False,True,4.265183680073681,4.3164119927245235,0.05,True,
