election_id,region_id,region_name,province,slot,candidate_name,party_name,is_active_slot,votes,vote_share
pres_2022,sido_36,세종특별자치시,세종특별자치시,C,심상정,정의당,True,6780.0,0.029492
pres_2022,sido_36,세종특별자치시,세종특별자치시,alpha,기타후보 합산,,True,2271.0,0.009879
pres_2022,sido_41,경기도,경기도,A,윤석열,국민의힘,True,3965341.0,0.456239
pres_2022,sido_41,경기도,경기도,B,이재명,더불어민주당,True,4428151.0,0.509488
pres_2022,sido_41,경기도,경기도,C,심상정,정의당,True,205709.0,0.023668
pres_2022,sido_41,경기도,경기도,alpha,기타후보 합산,,True,92175.0,0.010605
pres_2022,sido_42,강원특별자치도,강원특별자치도,A,윤석열,국민의힘,True,544980.0,0.541816
pres_2022,sido_42,강원특별자치도,강원특별자치도,B,이재명,더불어민주당,True,419644.0,0.417208
pres_2022,sido_42,강원특별자치도,강원특별자치도,C,심상정,정의당,True,25031.0,0.024886
pres_2022,sido_42,강원특별자치도,강원특별자치도,alpha,기타후보 합산,,True,16185.0,0.016091
pres_2022,sido_43,충청북도,충청북도,A,윤석열,국민의힘,True,511921.0,0.506748
pres_2022,sido_43,충청북도,충청북도,B,이재명,더불어민주당,True,455853.0,0.451246
pres_2022,sido_43,충청북도,충청북도,C,심상정,정의당,True,26557.0,0.026289
pres_2022,sido_43,충청북도,충청북도,alpha,기타후보 합산,,True,15878.0,0.015718
pres_2022,sido_44,충청남도,충청남도,A,윤석열,국민의힘,True,670283.0,0.510842
pres_2022,sido_44,충청남도,충청남도,B,이재명,더불어민주당,True,589991.0,0.44965
pres_2022,sido_44,충청남도,충청남도,C,심상정,정의당,True,31789.0,0.024227
pres_2022,sido_44,충청남도,충청남도,alpha,기타후보 합산,,True,20050.0,0.015281
pres_2022,sido_45,전북특별자치도,전북특별자치도,A,윤석열,국민의힘,True,176809.0,0.144285
pres_2022,sido_45,전북특별자치도,전북특별자치도,B,이재명,더불어민주당,True,1016863.0,0.829808
pres_2022,sido_45,전북특별자치도,전북특별자치도,C,심상정,정의당,True,19451.0,0.015873
pres_2022,sido_45,전북특별자치도,전북특별자치도,alpha,기타후보 합산,,True,12296.0,0.010034
pres_2022,sido_46,전라남도,전라남도,A,윤석열,국민의힘,True,145549.0,0.11446
pres_2022,sido_46,전라남도,전라남도,B,이재명,더불어민주당,True,1094872.0,0.861008
pres_2022,sido_46,전라남도,전라남도,C,심상정,정의당,True,16279.0,0.012802
pres_2022,sido_46,전라남도,전라남도,alpha,기타후보 합산,,True,14916.0,0.01173
pres_2022,sido_47,경상북도,경상북도,A,윤석열,국민의힘,True,1278922.0,0.727613
pres_2022,sido_47,경상북도,경상북도,B,이재명,더불어민주당,True,418371.0,0.238022
pres_2022,sido_47,경상북도,경상북도,C,심상정,정의당,True,33123.0,0.018845
pres_2022,sido_47,경상북도,경상북도,alpha,기타후보 합산,,True,27280.0,0.01552
pres_2022,sido_48,경상남도,경상남도,A,윤석열,국민의힘,True,1237346.0,0.58246
pres_2022,sido_48,경상남도,경상남도,B,이재명,더불어민주당,True,794130.0,0.373824
pres_2022,sido_48,경상남도,경상남도,C,심상정,정의당,True,52591.0,0.024756
pres_2022,sido_48,경상남도,경상남도,alpha,기타후보 합산,,True,40277.0,0.01896
pres_2022,sido_50,제주특별자치도,제주특별자치도,A,윤석열,국민의힘,True,173014.0,0.426944
pres_2022,sido_50,제주특별자치도,제주특별자치도,B,이재명,더불어민주당,True,213130.0,0.525938
pres_2022,sido_50,제주특별자치도,제주특별자치도,C,심상정,정의당,True,13598.0,0.033556
pres_2022,sido_50,제주특별자치도,제주특별자치도,alpha,기타후보 합산,,True,5496.0,0.013562
