period,frequency,indicator_name,value,unit,source,available_date,source_note
2014-08-31,monthly,current_account_balance,6794,usd_million,Bank of Korea Balance of Payments,2014-10-15,attached KOSIS/BOK balance of payments table; current account row
2014-09-30,monthly,current_account_balance,7419,usd_million,Bank of Korea Balance of Payments,2014-11-14,attached KOSIS/BOK balance of payments table; current account row
2014-10-31,monthly,current_account_balance,8605,usd_million,Bank of Korea Balance of Payments,2014-12-15,attached KOSIS/BOK balance of payments table; current account row
2014-11-30,monthly,current_account_balance,10583,usd_million,Bank of Korea Balance of Payments,2015-01-14,attached KOSIS/BOK balance of payments table; current account row
2014-12-31,monthly,current_account_balance,6805,usd_million,Bank of Korea Balance of Payments,2015-02-14,attached KOSIS/BOK balance of payments table; current account row
2015-01-31,monthly,current_account_balance,7076,usd_million,Bank of Korea Balance of Payments,2015-03-17,attached KOSIS/BOK balance of payments table; current account row
2015-02-28,monthly,current_account_balance,6136,usd_million,Bank of Korea Balance of Payments,2015-04-14,attached KOSIS/BOK balance of payments table; current account row
2015-03-31,monthly,current_account_balance,9762,usd_million,Bank of Korea Balance of Payments,2015-05-15,attached KOSIS/BOK balance of payments table; current account row
2015-04-30,monthly,current_account_balance,7222,usd_million,Bank of Korea Balance of Payments,2015-06-14,attached KOSIS/BOK balance of payments table; current account row
2015-05-31,monthly,current_account_balance,7959,usd_million,Bank of Korea Balance of Payments,2015-07-15,attached KOSIS/BOK balance of payments table; current account row
2015-06-30,monthly,current_account_balance,11546,usd_million,Bank of Korea Balance of Payments,2015-08-14,attached KOSIS/BOK balance of payments table; current account row
2015-07-31,monthly,current_account_balance,9367,usd_million,Bank of Korea Balance of Payments,2015-09-14,attached KOSIS/BOK balance of payments table; current account row
2015-08-31,monthly,current_account_balance,8119,usd_million,Bank of Korea Balance of Payments,2015-10-15,attached KOSIS/BOK balance of payments table; current account row
2015-09-30,monthly,current_account_balance,10600,usd_million,Bank of Korea Balance of Payments,2015-11-14,attached KOSIS/BOK balance of payments table; current account row
2015-10-31,monthly,current_account_balance,9561,usd_million,Bank of Korea Balance of Payments,2015-12-15,attached KOSIS/BOK balance of payments table; current account row
2015-11-30,monthly,current_account_balance,9728,usd_million,Bank of Korea Balance of Payments,2016-01-14,attached KOSIS/BOK balance of payments table; current account row
2015-12-31,monthly,current_account_balance,8043,usd_million,Bank of Korea Balance of Payments,2016-02-14,attached KOSIS/BOK balance of payments table; current account row
2016-01-31,monthly,current_account_balance,7317,usd_million,Bank of Korea Balance of Payments,2016-03-16,attached KOSIS/BOK balance of payments table; current account row
2016-02-29,monthly,current_account_balance,7928,usd_million,Bank of Korea Balance of Payments,2016-04-14,attached KOSIS/BOK balance of payments table; current account row
2016-03-31,monthly,current_account_balance,11123,usd_million,Bank of Korea Balance of Payments,2016-05-15,attached KOSIS/BOK balance of payments table; current account row
2016-04-30,monthly,current_account_balance,4184,usd_million,Bank of Korea Balance of Payments,2016-06-14,attached KOSIS/BOK balance of payments table; current account row
2016-05-31,monthly,current_account_balance,10491,usd_million,Bank of Korea Balance of Payments,2016-07-15,attached KOSIS/BOK balance of payments table; current account row
2016-06-30,monthly,current_account_balance,12410,usd_million,Bank of Korea Balance of Payments,2016-08-14,attached KOSIS/BOK balance of payments table; current account row
2016-07-31,monthly,current_account_balance,8832,usd_million,Bank of Korea Balance of Payments,2016-09-14,attached KOSIS/BOK balance of payments table; current account row
2016-08-31,monthly,current_account_balance,5410,usd_million,Bank of Korea Balance of Payments,2016-10-15,attached KOSIS/BOK balance of payments table; current account row
2016-09-30,monthly,current_account_balance,7518,usd_million,Bank of Korea Balance of Payments,2016-11-14,attached KOSIS/BOK balance of payments table; current account row
2016-10-31,monthly,current_account_balance,7477,usd_million,Bank of Korea Balance of Payments,2016-12-15,attached KOSIS/BOK balance of payments table; current account row
2016-11-30,monthly,current_account_balance,7873,usd_million,Bank of Korea Balance of Payments,2017-01-14,attached KOSIS/BOK balance of payments table; current account row
2016-12-31,monthly,current_account_balance,7362,usd_million,Bank of Korea Balance of Payments,2017-02-14,attached KOSIS/BOK balance of payments table; current account row
2017-01-31,monthly,current_account_balance,3402,usd_million,Bank of Korea Balance of Payments,2017-03-17,attached KOSIS/BOK balance of payments table; current account row
2017-02-28,monthly,current_account_balance,7439,usd_million,Bank of Korea Balance of Payments,2017-04-14,attached KOSIS/BOK balance of payments table; current account row
2017-03-31,monthly,current_account_balance,5140,usd_million,Bank of Korea Balance of Payments,2017-05-15,attached KOSIS/BOK balance of payments table; current account row
2017-04-30,monthly,current_account_balance,3184,usd_million,Bank of Korea Balance of Payments,2017-06-14,attached KOSIS/BOK balance of payments table; current account row
2017-05-31,monthly,current_account_balance,4262,usd_million,Bank of Korea Balance of Payments,2017-07-15,attached KOSIS/BOK balance of payments table; current account row
2017-06-30,monthly,current_account_balance,7009,usd_million,Bank of Korea Balance of Payments,2017-08-14,attached KOSIS/BOK balance of payments table; current account row
2017-07-31,monthly,current_account_balance,7467,usd_million,Bank of Korea Balance of Payments,2017-09-14,attached KOSIS/BOK balance of payments table; current account row
2017-08-31,monthly,current_account_balance,6139,usd_million,Bank of Korea Balance of Payments,2017-10-15,attached KOSIS/BOK balance of payments table; current account row
2017-09-30,monthly,current_account_balance,12338,usd_million,Bank of Korea Balance of Payments,2017-11-14,attached KOSIS/BOK balance of payments table; current account row
2017-10-31,monthly,current_account_balance,6890,usd_million,Bank of Korea Balance of Payments,2017-12-15,attached KOSIS/BOK balance of payments table; current account row
2017-11-30,monthly,current_account_balance,7474,usd_million,Bank of Korea Balance of Payments,2018-01-14,attached KOSIS/BOK balance of payments table; current account row
2017-12-31,monthly,current_account_balance,4487,usd_million,Bank of Korea Balance of Payments,2018-02-14,attached KOSIS/BOK balance of payments table; current account row
2018-01-31,monthly,current_account_balance,2557,usd_million,Bank of Korea Balance of Payments,2018-03-17,attached KOSIS/BOK balance of payments table; current account row
2018-02-28,monthly,current_account_balance,3227,usd_million,Bank of Korea Balance of Payments,2018-04-14,attached KOSIS/BOK balance of payments table; current account row
2018-03-31,monthly,current_account_balance,5210,usd_million,Bank of Korea Balance of Payments,2018-05-15,attached KOSIS/BOK balance of payments table; current account row
2018-04-30,monthly,current_account_balance,1490,usd_million,Bank of Korea Balance of Payments,2018-06-14,attached KOSIS/BOK balance of payments table; current account row
2018-05-31,monthly,current_account_balance,8792,usd_million,Bank of Korea Balance of Payments,2018-07-15,attached KOSIS/BOK balance of payments table; current account row
2018-06-30,monthly,current_account_balance,7980,usd_million,Bank of Korea Balance of Payments,2018-08-14,attached KOSIS/BOK balance of payments table; current account row
2018-07-31,monthly,current_account_balance,8874,usd_million,Bank of Korea Balance of Payments,2018-09-14,attached KOSIS/BOK balance of payments table; current account row
2018-08-31,monthly,current_account_balance,8581,usd_million,Bank of Korea Balance of Payments,2018-10-15,attached KOSIS/BOK balance of payments table; current account row
2018-09-30,monthly,current_account_balance,11236,usd_million,Bank of Korea Balance of Payments,2018-11-14,attached KOSIS/BOK balance of payments table; current account row
2018-10-31,monthly,current_account_balance,9474,usd_million,Bank of Korea Balance of Payments,2018-12-15,attached KOSIS/BOK balance of payments table; current account row
2018-11-30,monthly,current_account_balance,5131,usd_million,Bank of Korea Balance of Payments,2019-01-14,attached KOSIS/BOK balance of payments table; current account row
2018-12-31,monthly,current_account_balance,4914,usd_million,Bank of Korea Balance of Payments,2019-02-14,attached KOSIS/BOK balance of payments table; current account row
2019-01-31,monthly,current_account_balance,2895,usd_million,Bank of Korea Balance of Payments,2019-03-17,attached KOSIS/BOK balance of payments table; current account row
2019-02-28,monthly,current_account_balance,3308,usd_million,Bank of Korea Balance of Payments,2019-04-14,attached KOSIS/BOK balance of payments table; current account row
2019-03-31,monthly,current_account_balance,4347,usd_million,Bank of Korea Balance of Payments,2019-05-15,attached KOSIS/BOK balance of payments table; current account row
2019-04-30,monthly,current_account_balance,-527,usd_million,Bank of Korea Balance of Payments,2019-06-14,attached KOSIS/BOK balance of payments table; current account row
2019-05-31,monthly,current_account_balance,4983,usd_million,Bank of Korea Balance of Payments,2019-07-15,attached KOSIS/BOK balance of payments table; current account row
2019-06-30,monthly,current_account_balance,6166,usd_million,Bank of Korea Balance of Payments,2019-08-14,attached KOSIS/BOK balance of payments table; current account row
2019-07-31,monthly,current_account_balance,6957,usd_million,Bank of Korea Balance of Payments,2019-09-14,attached KOSIS/BOK balance of payments table; current account row
2019-08-31,monthly,current_account_balance,4984,usd_million,Bank of Korea Balance of Payments,2019-10-15,attached KOSIS/BOK balance of payments table; current account row
2019-09-30,monthly,current_account_balance,8014,usd_million,Bank of Korea Balance of Payments,2019-11-14,attached KOSIS/BOK balance of payments table; current account row
2019-10-31,monthly,current_account_balance,8036,usd_million,Bank of Korea Balance of Payments,2019-12-15,attached KOSIS/BOK balance of payments table; current account row
2019-11-30,monthly,current_account_balance,5877,usd_million,Bank of Korea Balance of Payments,2020-01-14,attached KOSIS/BOK balance of payments table; current account row
2019-12-31,monthly,current_account_balance,4637,usd_million,Bank of Korea Balance of Payments,2020-02-14,attached KOSIS/BOK balance of payments table; current account row
2020-01-31,monthly,current_account_balance,434,usd_million,Bank of Korea Balance of Payments,2020-03-16,attached KOSIS/BOK balance of payments table; current account row
2020-02-29,monthly,current_account_balance,6754,usd_million,Bank of Korea Balance of Payments,2020-04-14,attached KOSIS/BOK balance of payments table; current account row
2020-03-31,monthly,current_account_balance,5907,usd_million,Bank of Korea Balance of Payments,2020-05-15,attached KOSIS/BOK balance of payments table; current account row
2020-04-30,monthly,current_account_balance,-4697,usd_million,Bank of Korea Balance of Payments,2020-06-14,attached KOSIS/BOK balance of payments table; current account row
2020-05-31,monthly,current_account_balance,2078,usd_million,Bank of Korea Balance of Payments,2020-07-15,attached KOSIS/BOK balance of payments table; current account row
2020-06-30,monthly,current_account_balance,6968,usd_million,Bank of Korea Balance of Payments,2020-08-14,attached KOSIS/BOK balance of payments table; current account row
2020-07-31,monthly,current_account_balance,7305,usd_million,Bank of Korea Balance of Payments,2020-09-14,attached KOSIS/BOK balance of payments table; current account row
2020-08-31,monthly,current_account_balance,6539,usd_million,Bank of Korea Balance of Payments,2020-10-15,attached KOSIS/BOK balance of payments table; current account row
2020-09-30,monthly,current_account_balance,10847,usd_million,Bank of Korea Balance of Payments,2020-11-14,attached KOSIS/BOK balance of payments table; current account row
2020-10-31,monthly,current_account_balance,12440,usd_million,Bank of Korea Balance of Payments,2020-12-15,attached KOSIS/BOK balance of payments table; current account row
2020-11-30,monthly,current_account_balance,9665,usd_million,Bank of Korea Balance of Payments,2021-01-14,attached KOSIS/BOK balance of payments table; current account row
2020-12-31,monthly,current_account_balance,12265,usd_million,Bank of Korea Balance of Payments,2021-02-14,attached KOSIS/BOK balance of payments table; current account row
2021-01-31,monthly,current_account_balance,5745,usd_million,Bank of Korea Balance of Payments,2021-03-17,attached KOSIS/BOK balance of payments table; current account row
2021-02-28,monthly,current_account_balance,6699,usd_million,Bank of Korea Balance of Payments,2021-04-14,attached KOSIS/BOK balance of payments table; current account row
2021-03-31,monthly,current_account_balance,7255,usd_million,Bank of Korea Balance of Payments,2021-05-15,attached KOSIS/BOK balance of payments table; current account row
2021-04-30,monthly,current_account_balance,-493,usd_million,Bank of Korea Balance of Payments,2021-06-14,attached KOSIS/BOK balance of payments table; current account row
2021-05-31,monthly,current_account_balance,11857,usd_million,Bank of Korea Balance of Payments,2021-07-15,attached KOSIS/BOK balance of payments table; current account row
2021-06-30,monthly,current_account_balance,9931,usd_million,Bank of Korea Balance of Payments,2021-08-14,attached KOSIS/BOK balance of payments table; current account row
2021-07-31,monthly,current_account_balance,7324,usd_million,Bank of Korea Balance of Payments,2021-09-14,attached KOSIS/BOK balance of payments table; current account row
2021-08-31,monthly,current_account_balance,6672,usd_million,Bank of Korea Balance of Payments,2021-10-15,attached KOSIS/BOK balance of payments table; current account row
2021-09-30,monthly,current_account_balance,9308,usd_million,Bank of Korea Balance of Payments,2021-11-14,attached KOSIS/BOK balance of payments table; current account row
2021-10-31,monthly,current_account_balance,7358,usd_million,Bank of Korea Balance of Payments,2021-12-15,attached KOSIS/BOK balance of payments table; current account row
2021-11-30,monthly,current_account_balance,6535,usd_million,Bank of Korea Balance of Payments,2022-01-14,attached KOSIS/BOK balance of payments table; current account row
2021-12-31,monthly,current_account_balance,5690,usd_million,Bank of Korea Balance of Payments,2022-02-14,attached KOSIS/BOK balance of payments table; current account row
2022-01-31,monthly,current_account_balance,1646,usd_million,Bank of Korea Balance of Payments,2022-03-17,attached KOSIS/BOK balance of payments table; current account row
2022-02-28,monthly,current_account_balance,5263,usd_million,Bank of Korea Balance of Payments,2022-04-14,attached KOSIS/BOK balance of payments table; current account row
2022-03-31,monthly,current_account_balance,7131,usd_million,Bank of Korea Balance of Payments,2022-05-15,attached KOSIS/BOK balance of payments table; current account row
2022-04-30,monthly,current_account_balance,-540,usd_million,Bank of Korea Balance of Payments,2022-06-14,attached KOSIS/BOK balance of payments table; current account row
2022-05-31,monthly,current_account_balance,4202,usd_million,Bank of Korea Balance of Payments,2022-07-15,attached KOSIS/BOK balance of payments table; current account row
2022-06-30,monthly,current_account_balance,5973,usd_million,Bank of Korea Balance of Payments,2022-08-14,attached KOSIS/BOK balance of payments table; current account row
2022-07-31,monthly,current_account_balance,1620,usd_million,Bank of Korea Balance of Payments,2022-09-14,attached KOSIS/BOK balance of payments table; current account row
2022-08-31,monthly,current_account_balance,-4363,usd_million,Bank of Korea Balance of Payments,2022-10-15,attached KOSIS/BOK balance of payments table; current account row
2022-09-30,monthly,current_account_balance,1810,usd_million,Bank of Korea Balance of Payments,2022-11-14,attached KOSIS/BOK balance of payments table; current account row
2022-10-31,monthly,current_account_balance,473,usd_million,Bank of Korea Balance of Payments,2022-12-15,attached KOSIS/BOK balance of payments table; current account row
2022-11-30,monthly,current_account_balance,-1842,usd_million,Bank of Korea Balance of Payments,2023-01-14,attached KOSIS/BOK balance of payments table; current account row
2022-12-31,monthly,current_account_balance,1865,usd_million,Bank of Korea Balance of Payments,2023-02-14,attached KOSIS/BOK balance of payments table; current account row
2023-01-31,monthly,current_account_balance,-9056,usd_million,Bank of Korea Balance of Payments,2023-03-17,attached KOSIS/BOK balance of payments table; current account row
2023-02-28,monthly,current_account_balance,-1860,usd_million,Bank of Korea Balance of Payments,2023-04-14,attached KOSIS/BOK balance of payments table; current account row
2023-03-31,monthly,current_account_balance,-1213,usd_million,Bank of Korea Balance of Payments,2023-05-15,attached KOSIS/BOK balance of payments table; current account row
2023-04-30,monthly,current_account_balance,-2891,usd_million,Bank of Korea Balance of Payments,2023-06-14,attached KOSIS/BOK balance of payments table; current account row
2023-05-31,monthly,current_account_balance,2024,usd_million,Bank of Korea Balance of Payments,2023-07-15,attached KOSIS/BOK balance of payments table; current account row
2023-06-30,monthly,current_account_balance,3924,usd_million,Bank of Korea Balance of Payments,2023-08-14,attached KOSIS/BOK balance of payments table; current account row
2023-07-31,monthly,current_account_balance,3715,usd_million,Bank of Korea Balance of Payments,2023-09-14,attached KOSIS/BOK balance of payments table; current account row
2023-08-31,monthly,current_account_balance,6233,usd_million,Bank of Korea Balance of Payments,2023-10-15,attached KOSIS/BOK balance of payments table; current account row
2023-09-30,monthly,current_account_balance,7549,usd_million,Bank of Korea Balance of Payments,2023-11-14,attached KOSIS/BOK balance of payments table; current account row
2023-10-31,monthly,current_account_balance,8417,usd_million,Bank of Korea Balance of Payments,2023-12-15,attached KOSIS/BOK balance of payments table; current account row
2023-11-30,monthly,current_account_balance,6721,usd_million,Bank of Korea Balance of Payments,2024-01-14,attached KOSIS/BOK balance of payments table; current account row
2023-12-31,monthly,current_account_balance,8968,usd_million,Bank of Korea Balance of Payments,2024-02-14,attached KOSIS/BOK balance of payments table; current account row
2024-01-31,monthly,current_account_balance,3512,usd_million,Bank of Korea Balance of Payments,2024-03-16,attached KOSIS/BOK balance of payments table; current account row
2024-02-29,monthly,current_account_balance,6802,usd_million,Bank of Korea Balance of Payments,2024-04-14,attached KOSIS/BOK balance of payments table; current account row
2024-03-31,monthly,current_account_balance,7827,usd_million,Bank of Korea Balance of Payments,2024-05-15,attached KOSIS/BOK balance of payments table; current account row
2024-04-30,monthly,current_account_balance,774,usd_million,Bank of Korea Balance of Payments,2024-06-14,attached KOSIS/BOK balance of payments table; current account row
2024-05-31,monthly,current_account_balance,9277,usd_million,Bank of Korea Balance of Payments,2024-07-15,attached KOSIS/BOK balance of payments table; current account row
2024-06-30,monthly,current_account_balance,13432,usd_million,Bank of Korea Balance of Payments,2024-08-14,attached KOSIS/BOK balance of payments table; current account row
2024-07-31,monthly,current_account_balance,9023,usd_million,Bank of Korea Balance of Payments,2024-09-14,attached KOSIS/BOK balance of payments table; current account row
2024-08-31,monthly,current_account_balance,5900,usd_million,Bank of Korea Balance of Payments,2024-10-15,attached KOSIS/BOK balance of payments table; current account row
2024-09-30,monthly,current_account_balance,11369,usd_million,Bank of Korea Balance of Payments,2024-11-14,attached KOSIS/BOK balance of payments table; current account row
2024-10-31,monthly,current_account_balance,9862,usd_million,Bank of Korea Balance of Payments,2024-12-15,attached KOSIS/BOK balance of payments table; current account row
2024-11-30,monthly,current_account_balance,9457,usd_million,Bank of Korea Balance of Payments,2025-01-14,attached KOSIS/BOK balance of payments table; current account row
2024-12-31,monthly,current_account_balance,12741,usd_million,Bank of Korea Balance of Payments,2025-02-14,attached KOSIS/BOK balance of payments table; current account row
2025-01-31,monthly,current_account_balance,2678,usd_million,Bank of Korea Balance of Payments,2025-03-17,attached KOSIS/BOK balance of payments table; current account row
2025-02-28,monthly,current_account_balance,7225,usd_million,Bank of Korea Balance of Payments,2025-04-14,attached KOSIS/BOK balance of payments table; current account row
2025-03-31,monthly,current_account_balance,9583,usd_million,Bank of Korea Balance of Payments,2025-05-15,attached KOSIS/BOK balance of payments table; current account row
1998-12-31,annual,real_gdp_growth_yoy,-5.1,percent,Bank of Korea National Income,1999-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
1999-12-31,annual,real_gdp_growth_yoy,11.5,percent,Bank of Korea National Income,2000-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2000-12-31,annual,real_gdp_growth_yoy,9.1,percent,Bank of Korea National Income,2001-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2001-12-31,annual,real_gdp_growth_yoy,4.7,percent,Bank of Korea National Income,2002-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2002-12-31,annual,real_gdp_growth_yoy,7.7,percent,Bank of Korea National Income,2003-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2003-12-31,annual,real_gdp_growth_yoy,3.1,percent,Bank of Korea National Income,2004-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2004-12-31,annual,real_gdp_growth_yoy,5.2,percent,Bank of Korea National Income,2005-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2005-12-31,annual,real_gdp_growth_yoy,4.4,percent,Bank of Korea National Income,2006-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2006-12-31,annual,real_gdp_growth_yoy,5.2,percent,Bank of Korea National Income,2007-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2007-12-31,annual,real_gdp_growth_yoy,5.8,percent,Bank of Korea National Income,2008-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2008-12-31,annual,real_gdp_growth_yoy,3.0,percent,Bank of Korea National Income,2009-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2009-12-31,annual,real_gdp_growth_yoy,0.8,percent,Bank of Korea National Income,2010-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2010-12-31,annual,real_gdp_growth_yoy,7.0,percent,Bank of Korea National Income,2011-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2011-12-31,annual,real_gdp_growth_yoy,3.7,percent,Bank of Korea National Income,2012-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2012-12-31,annual,real_gdp_growth_yoy,2.5,percent,Bank of Korea National Income,2013-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2013-12-31,annual,real_gdp_growth_yoy,3.3,percent,Bank of Korea National Income,2014-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2014-12-31,annual,real_gdp_growth_yoy,3.2,percent,Bank of Korea National Income,2015-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2015-12-31,annual,real_gdp_growth_yoy,2.9,percent,Bank of Korea National Income,2016-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2016-12-31,annual,real_gdp_growth_yoy,3.2,percent,Bank of Korea National Income,2017-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2017-12-31,annual,real_gdp_growth_yoy,3.4,percent,Bank of Korea National Income,2018-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2018-12-31,annual,real_gdp_growth_yoy,3.2,percent,Bank of Korea National Income,2019-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2019-12-31,annual,real_gdp_growth_yoy,2.3,percent,Bank of Korea National Income,2020-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2020-12-31,annual,real_gdp_growth_yoy,-0.7,percent,Bank of Korea National Income,2021-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2021-12-31,annual,real_gdp_growth_yoy,4.6,percent,Bank of Korea National Income,2022-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2022-12-31,annual,real_gdp_growth_yoy,2.7,percent,Bank of Korea National Income,2023-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2023-12-31,annual,real_gdp_growth_yoy,1.4,percent,Bank of Korea National Income,2024-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
2024-12-31,annual,real_gdp_growth_yoy,2.0,percent,Bank of Korea National Income,2025-01-31,"attached BOK national income table; annual real GDP growth, available_date approximates first annual release"
1998-12-31,annual,nominal_gdp,537215.3,krw_billion,Bank of Korea National Income,1999-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
1999-12-31,annual,nominal_gdp,591453.0,krw_billion,Bank of Korea National Income,2000-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2000-12-31,annual,nominal_gdp,675732.6,krw_billion,Bank of Korea National Income,2001-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2001-12-31,annual,nominal_gdp,732723.1,krw_billion,Bank of Korea National Income,2002-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2002-12-31,annual,nominal_gdp,813225.4,krw_billion,Bank of Korea National Income,2003-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2003-12-31,annual,nominal_gdp,868110.6,krw_billion,Bank of Korea National Income,2004-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2004-12-31,annual,nominal_gdp,942885.3,krw_billion,Bank of Korea National Income,2005-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2005-12-31,annual,nominal_gdp,995175.5,krw_billion,Bank of Korea National Income,2006-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2006-12-31,annual,nominal_gdp,1045663.2,krw_billion,Bank of Korea National Income,2007-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2007-12-31,annual,nominal_gdp,1134541.3,krw_billion,Bank of Korea National Income,2008-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2008-12-31,annual,nominal_gdp,1202972.9,krw_billion,Bank of Korea National Income,2009-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2009-12-31,annual,nominal_gdp,1255305.5,krw_billion,Bank of Korea National Income,2010-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2010-12-31,annual,nominal_gdp,1379460.2,krw_billion,Bank of Korea National Income,2011-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2011-12-31,annual,nominal_gdp,1448575.6,krw_billion,Bank of Korea National Income,2012-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2012-12-31,annual,nominal_gdp,1504674.1,krw_billion,Bank of Korea National Income,2013-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2013-12-31,annual,nominal_gdp,1570938.2,krw_billion,Bank of Korea National Income,2014-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2014-12-31,annual,nominal_gdp,1638484.8,krw_billion,Bank of Korea National Income,2015-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2015-12-31,annual,nominal_gdp,1740776.0,krw_billion,Bank of Korea National Income,2016-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2016-12-31,annual,nominal_gdp,1833026.6,krw_billion,Bank of Korea National Income,2017-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2017-12-31,annual,nominal_gdp,1934233.9,krw_billion,Bank of Korea National Income,2018-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2018-12-31,annual,nominal_gdp,2006974.5,krw_billion,Bank of Korea National Income,2019-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2019-12-31,annual,nominal_gdp,2040594.3,krw_billion,Bank of Korea National Income,2020-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2020-12-31,annual,nominal_gdp,2058466.5,krw_billion,Bank of Korea National Income,2021-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2021-12-31,annual,nominal_gdp,2221912.9,krw_billion,Bank of Korea National Income,2022-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2022-12-31,annual,nominal_gdp,2323781.5,krw_billion,Bank of Korea National Income,2023-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2023-12-31,annual,nominal_gdp,2401189.4,krw_billion,Bank of Korea National Income,2024-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
2024-12-31,annual,nominal_gdp,2549120.7,krw_billion,Bank of Korea National Income,2025-01-31,"attached BOK national income table; nominal GDP, retained for diagnostics"
